index,origin,destination,depart_time,depart_weekday,duration,arrival_time,arrival_weekday,flight_no,airline_code,airline,economy_fare,business_fare,first_fare,economy_fare_usd,business_fare_usd,first_fare_usd
3079,FRA,LAX,10:30:00,1,2:35:00,13:05:00,1,UA8845,UA,United Airlines,187818,200437,446619,2253.816,2405.244,5359.428
3080,FRA,LAX,10:30:00,0,2:35:00,13:05:00,0,LH456,LH,Lufthansa,189989,,,2279.868,,
3081,FRA,LAX,10:30:00,5,2:35:00,13:05:00,5,LH456,LH,Lufthansa,189989,,446014,2279.868,,5352.168
3082,FRA,ORD,10:45:00,4,2:15:00,13:00:00,4,LH430,LH,Lufthansa,99932,182023,408279,1199.184,2184.276,4899.348
3083,FRA,ORD,17:20:00,3,2:40:00,20:00:00,3,LH432,LH,Lufthansa,104940,194392,408279,1259.28,2332.704,4899.348
3084,FRA,ORD,12:45:00,3,2:20:00,15:05:00,3,UA906,UA,United Airlines,111892,,406057,1342.704,,4872.684
3085,FRA,ORD,8:35:00,4,2:05:00,10:40:00,4,UA945,UA,United Airlines,112346,,345796,1348.152,,4149.552
3086,FRA,ORD,17:20:00,5,2:40:00,20:00:00,5,LH432,LH,Lufthansa,115064,194392,378085,1380.768,2332.704,4537.02
3087,FRA,ORD,8:35:00,6,2:05:00,10:40:00,6,UA945,UA,United Airlines,130530,189028,,1566.36,2268.336,
3088,FRA,ORD,8:35:00,5,2:05:00,10:40:00,5,UA945,UA,United Airlines,130773,194310,432487,1569.276,2331.72,5189.844
3089,FRA,ORD,10:45:00,5,2:15:00,13:00:00,5,LH430,LH,Lufthansa,131497,194392,378085,1577.964,2332.704,4537.02
3090,FRA,ORD,17:20:00,6,2:40:00,20:00:00,6,LH432,LH,Lufthansa,132038,182023,,1584.456,2184.276,
3091,FRA,ORD,10:45:00,6,2:15:00,13:00:00,6,LH430,LH,Lufthansa,150287,,378085,1803.444,,4537.02
3092,FRA,LHR,14:35:00,1,0:50:00,15:25:00,1,BA905,BA,British Airways,21244,,34393,254.928,,412.716
3093,FRA,LHR,10:45:00,0,0:55:00,11:40:00,0,BA903,BA,British Airways,21705,,43028,260.46,,516.336
3094,FRA,LHR,20:00:00,2,0:40:00,20:40:00,2,LH920,LH,Lufthansa,22429,,33098,269.148,,397.176
3095,FRA,LHR,21:30:00,1,0:40:00,22:10:00,1,LH922,LH,Lufthansa,22429,,33098,269.148,,397.176
3096,FRA,LHR,21:30:00,2,0:40:00,22:10:00,2,LH922,LH,Lufthansa,22429,,33098,269.148,,397.176
3097,FRA,LHR,15:05:00,0,0:50:00,15:55:00,0,BA905,BA,British Airways,27262,,41905,327.144,,502.86
3098,FRA,LHR,20:00:00,0,0:40:00,20:40:00,0,LH920,LH,Lufthansa,28539,,33098,342.468,,397.176
3099,FRA,LHR,21:30:00,3,0:40:00,22:10:00,3,LH922,LH,Lufthansa,28539,,33098,342.468,,397.176
3100,FRA,LHR,21:30:00,0,0:40:00,22:10:00,0,LH922,LH,Lufthansa,28539,,33098,342.468,,397.176
3101,FRA,LHR,7:00:00,3,0:40:00,7:40:00,3,LH924,LH,Lufthansa,28539,,33098,342.468,,397.176
3102,FRA,LHR,7:00:00,6,0:40:00,7:40:00,6,LH924,LH,Lufthansa,32642,,,391.704,,
3103,FRA,LHR,15:00:00,1,0:40:00,15:40:00,1,LH910,LH,Lufthansa,33007,,,396.084,,
3104,FRA,LHR,20:40:00,2,0:40:00,21:20:00,2,BA915,BA,British Airways,34010,,46482,408.12,,557.784
3105,FRA,LHR,7:05:00,1,0:50:00,7:55:00,1,BA901,BA,British Airways,34010,,46482,408.12,,557.784
3106,FRA,HND,13:55:00,3,19:50:00,9:45:00,4,LH716,LH,Lufthansa,171323,234975,510413,2055.876,2819.7,6124.956
3107,FRA,HND,12:10:00,0,20:00:00,8:10:00,1,LH4948,LH,Lufthansa,173648,,,2083.776,,
3108,FRA,HND,13:55:00,3,19:50:00,9:45:00,4,LH716,LH,Lufthansa,238532,234975,510413,2862.384,2819.7,6124.956
3109,FRA,HND,13:55:00,5,19:50:00,9:45:00,6,LH716,LH,Lufthansa,238532,234975,353455,2862.384,2819.7,4241.46
3110,FRA,HND,12:10:00,0,20:00:00,8:10:00,1,LH4948,LH,Lufthansa,239614,,,2875.368,,
3111,FRA,HND,12:10:00,4,20:00:00,8:10:00,5,LH4948,LH,Lufthansa,239614,,563753,2875.368,,6765.036
3112,FRA,HND,20:45:00,4,20:00:00,16:45:00,5,LH4912,LH,Lufthansa,239614,,,2875.368,,
3113,FRA,HND,12:10:00,5,20:00:00,8:10:00,6,LH4948,LH,Lufthansa,239614,,,2875.368,,
3114,FRA,HND,20:45:00,1,20:00:00,16:45:00,2,LH4912,LH,Lufthansa,239614,,,2875.368,,
3115,FRA,HND,20:45:00,5,20:00:00,16:45:00,6,LH4912,LH,Lufthansa,239614,,,2875.368,,
3116,FRA,HND,13:55:00,3,19:50:00,9:45:00,4,NH5854,NH,All Nippon Airways,241927,178494,391737,2903.124,2141.928,4700.844
3117,FRA,HND,13:55:00,5,19:50:00,9:45:00,6,NH5854,NH,All Nippon Airways,241927,238136,,2903.124,2857.632,
3118,FRA,HND,12:10:00,4,20:00:00,8:10:00,5,NH204,NH,All Nippon Airways,241927,,,2903.124,,
3119,FRA,HND,12:10:00,0,20:00:00,8:10:00,1,NH204,NH,All Nippon Airways,241927,,,2903.124,,
3120,FRA,HND,19:30:00,3,20:00:00,15:30:00,4,NH224,NH,All Nippon Airways,241927,,515930,2903.124,,6191.16
3121,FRA,HND,20:45:00,1,20:00:00,16:45:00,2,NH224,NH,All Nippon Airways,241927,,510593,2903.124,,6127.116
3122,FRA,HND,20:45:00,5,20:00:00,16:45:00,6,NH224,NH,All Nippon Airways,241927,238161,558736,2903.124,2857.932,6704.832
3123,FRA,HND,12:10:00,5,20:00:00,8:10:00,6,NH204,NH,All Nippon Airways,241927,,510593,2903.124,,6127.116
3124,FRA,HND,20:45:00,4,20:00:00,16:45:00,5,NH224,NH,All Nippon Airways,241927,,,2903.124,,
3125,FRA,CDG,19:55:00,3,1:25:00,21:20:00,3,AF1819,AF,Air France,19831,,41479,237.972,,497.748
3126,FRA,CDG,7:05:00,3,1:30:00,8:35:00,3,AF1019,AF,Air France,19831,,47605,237.972,,571.26
3127,FRA,CDG,9:40:00,3,1:30:00,11:10:00,3,AF1519,AF,Air France,20762,,47605,249.144,,571.26
3128,FRA,CDG,7:15:00,6,1:15:00,8:30:00,6,LH1026,LH,Lufthansa,24833,,,297.996,,
3129,FRA,CDG,19:55:00,4,1:25:00,21:20:00,4,AF1819,AF,Air France,25309,,41479,303.708,,497.748
3130,FRA,CDG,19:40:00,5,1:25:00,21:05:00,5,AF1819,AF,Air France,25309,,41479,303.708,,497.748
3131,FRA,CDG,19:55:00,3,1:25:00,21:20:00,3,AF1819,AF,Air France,25309,,41479,303.708,,497.748
3132,FRA,CDG,9:40:00,4,1:30:00,11:10:00,4,AF1519,AF,Air France,27042,,41393,324.504,,496.716
3133,FRA,CDG,19:55:00,2,1:25:00,21:20:00,2,AF1819,AF,Air France,30042,,41479,360.504,,497.748
3134,FRA,CDG,9:40:00,5,1:30:00,11:10:00,5,AF1519,AF,Air France,30625,,41479,367.5,,497.748
3135,FRA,CDG,9:25:00,2,1:15:00,10:40:00,2,LH1030,LH,Lufthansa,30726,,,368.712,,
3136,FRA,CDG,21:40:00,4,1:15:00,22:55:00,4,LH1052,LH,Lufthansa,30726,,52445,368.712,,629.34
3137,FRA,CDG,9:25:00,4,1:15:00,10:40:00,4,LH1030,LH,Lufthansa,30726,,,368.712,,
3138,FRA,CDG,7:15:00,2,1:15:00,8:30:00,2,LH1026,LH,Lufthansa,30726,,,368.712,,
3139,FRA,CDG,7:15:00,5,1:15:00,8:30:00,5,LH1026,LH,Lufthansa,30726,,,368.712,,
3140,FRA,CDG,8:30:00,4,1:15:00,9:45:00,4,LH1028,LH,Lufthansa,30726,,,368.712,,
3141,FRA,CDG,21:40:00,2,1:15:00,22:55:00,2,LH1052,LH,Lufthansa,30726,,,368.712,,
3142,FRA,CDG,8:30:00,2,1:15:00,9:45:00,2,LH1028,LH,Lufthansa,30726,,52445,368.712,,629.34
3143,FRA,CDG,12:25:00,4,1:15:00,13:40:00,4,LH1034,LH,Lufthansa,30726,,,368.712,,
3144,FRA,CDG,12:25:00,2,1:15:00,13:40:00,2,LH1034,LH,Lufthansa,30726,,,368.712,,
3145,FRA,CDG,7:15:00,4,1:15:00,8:30:00,4,LH1026,LH,Lufthansa,30726,,52445,368.712,,629.34
3146,FRA,CDG,12:05:00,2,1:30:00,13:35:00,2,AF1619,AF,Air France,31476,,51841,377.712,,622.092
3147,FRA,CDG,21:40:00,3,1:15:00,22:55:00,3,LH1052,LH,Lufthansa,32107,,,385.284,,
3148,FRA,AMS,11:45:00,0,1:15:00,13:00:00,0,KL1766,KL,KLM,23175,,55899,278.1,,670.788
3149,FRA,AMS,18:30:00,0,1:15:00,19:45:00,0,KL1772,KL,KLM,23175,,55899,278.1,,670.788
3150,FRA,AMS,14:15:00,0,1:20:00,15:35:00,0,KL1768,KL,KLM,23175,,55899,278.1,,670.788
3151,FRA,AMS,10:15:00,1,1:20:00,11:35:00,1,KL1764,KL,KLM,23175,,55899,278.1,,670.788
3152,FRA,AMS,10:15:00,0,1:20:00,11:35:00,0,KL1764,KL,KLM,23175,,55899,278.1,,670.788
3153,FRA,AMS,14:15:00,1,1:20:00,15:35:00,1,KL1768,KL,KLM,23175,,55899,278.1,,670.788
3154,FRA,AMS,16:20:00,6,1:15:00,17:35:00,6,LH996,LH,Lufthansa,31329,,59655,375.948,,715.86
3155,FRA,AMS,8:05:00,6,1:15:00,9:20:00,6,LH986,LH,Lufthansa,31329,,63960,375.948,,767.52
3156,FRA,AMS,9:10:00,5,1:15:00,10:25:00,5,LH988,LH,Lufthansa,31329,,63960,375.948,,767.52
3157,FRA,AMS,8:05:00,5,1:15:00,9:20:00,5,LH986,LH,Lufthansa,31329,,59655,375.948,,715.86
3158,FRA,AMS,17:20:00,6,1:15:00,18:35:00,6,LH998,LH,Lufthansa,31329,,59655,375.948,,715.86
3159,FRA,AMS,8:05:00,4,1:15:00,9:20:00,4,LH986,LH,Lufthansa,31329,,59655,375.948,,715.86
3160,FRA,AMS,21:00:00,6,1:15:00,22:15:00,6,LH1002,LH,Lufthansa,31329,,,375.948,,
3161,FRA,AMS,17:20:00,5,1:15:00,18:35:00,5,LH998,LH,Lufthansa,31329,,63960,375.948,,767.52
3162,FRA,AMS,16:20:00,5,1:15:00,17:35:00,5,LH996,LH,Lufthansa,31329,,59655,375.948,,715.86
3163,FRA,AMS,21:00:00,5,1:15:00,22:15:00,5,LH1002,LH,Lufthansa,31415,,59655,376.98,,715.86
3164,FRA,AMS,16:20:00,4,1:15:00,17:35:00,4,LH996,LH,Lufthansa,31415,,59655,376.98,,715.86
3165,FRA,AMS,9:10:00,6,1:15:00,10:25:00,6,LH988,LH,Lufthansa,31415,,59655,376.98,,715.86
3166,FRA,AMS,21:00:00,4,1:15:00,22:15:00,4,LH1002,LH,Lufthansa,33641,,59655,403.692,,715.86
3167,FRA,AMS,7:00:00,0,1:10:00,8:10:00,0,KL1762,KL,KLM,34126,,65225,409.512,,782.7
3168,FRA,AMS,17:20:00,4,1:15:00,18:35:00,4,LH998,LH,Lufthansa,34289,,59655,411.468,,715.86
3169,FRA,AMS,8:05:00,4,1:15:00,9:20:00,4,LH986,LH,Lufthansa,34289,,59655,411.468,,715.86
3170,FRA,AMS,9:10:00,6,1:15:00,10:25:00,6,LH988,LH,Lufthansa,34289,,59655,411.468,,715.86
3171,FRA,AMS,12:40:00,4,1:15:00,13:55:00,4,LH992,LH,Lufthansa,34289,,59655,411.468,,715.86
3172,FRA,DFW,10:10:00,6,4:05:00,14:15:00,6,LH438,LH,Lufthansa,166141,200437,441610,1993.692,2405.244,5299.32
3173,FRA,DFW,10:10:00,4,4:05:00,14:15:00,4,LH438,LH,Lufthansa,184105,,571514,2209.26,,6858.168
3174,FRA,DFW,10:10:00,6,4:05:00,14:15:00,6,LH438,LH,Lufthansa,184105,200437,441610,2209.26,2405.244,5299.32
3175,FRA,DFW,10:55:00,3,3:50:00,14:45:00,3,AA71,AA,American Airlines,207370,241390,445489,2488.44,2896.68,5345.868
3176,FRA,DFW,10:55:00,0,3:50:00,14:45:00,0,AA71,AA,American Airlines,207370,,,2488.44,,
3177,FRA,DFW,10:55:00,5,3:50:00,14:45:00,5,AA71,AA,American Airlines,207370,,,2488.44,,
3178,FRA,DFW,10:55:00,1,3:50:00,14:45:00,1,AA71,AA,American Airlines,207370,,446519,2488.44,,5358.228
3179,FRA,DFW,10:55:00,4,3:50:00,14:45:00,4,AA71,AA,American Airlines,207553,243971,446519,2490.636,2927.652,5358.228
3180,FRA,DFW,10:55:00,6,3:50:00,14:45:00,6,AA71,AA,American Airlines,207553,,446519,2490.636,,5358.228
3181,FRA,DFW,10:55:00,1,3:50:00,14:45:00,1,IB4203,IB,Iberia Airways,208625,,447535,2503.5,,5370.42
3182,FRA,DFW,10:55:00,6,3:50:00,14:45:00,6,IB4203,IB,Iberia Airways,208625,,447535,2503.5,,5370.42
3183,FRA,DFW,10:55:00,3,3:50:00,14:45:00,3,IB4203,IB,Iberia Airways,208625,242320,446446,2503.5,2907.84,5357.352
3184,FRA,DFW,10:55:00,0,3:50:00,14:45:00,0,IB4203,IB,Iberia Airways,208625,,,2503.5,,
3185,FRA,DFW,10:55:00,2,3:50:00,14:45:00,2,AA71,AA,American Airlines,209647,,446519,2515.764,,5358.228
3186,FRA,DFW,10:55:00,4,3:50:00,14:45:00,4,AY5799,AY,Finnair,212163,,444481,2545.956,,5333.772
3187,FRA,SAW,17:40:00,2,4:10:00,21:50:00,2,PC996,PC,Pegasus Airlines,16266,,,195.192,,
3188,FRA,SAW,14:45:00,2,4:10:00,18:55:00,2,PC994,PC,Pegasus Airlines,16266,,,195.192,,
3189,FRA,SAW,17:40:00,4,4:10:00,21:50:00,4,PC996,PC,Pegasus Airlines,18546,,,222.552,,
3190,FRA,SAW,17:40:00,0,4:10:00,21:50:00,0,PC996,PC,Pegasus Airlines,18546,,,222.552,,
3191,FRA,SAW,17:40:00,1,4:10:00,21:50:00,1,PC996,PC,Pegasus Airlines,18546,,,222.552,,
3192,FRA,SAW,14:45:00,1,4:10:00,18:55:00,1,PC994,PC,Pegasus Airlines,18546,,,222.552,,
3193,FRA,SAW,14:45:00,0,4:10:00,18:55:00,0,PC994,PC,Pegasus Airlines,18546,,,222.552,,
3194,FRA,SAW,14:05:00,2,3:55:00,18:00:00,2,TK7735,TK,Turkish Airlines,21368,,,256.416,,
3195,FRA,SAW,14:45:00,3,4:10:00,18:55:00,3,PC994,PC,Pegasus Airlines,21738,,,260.856,,
3196,FRA,SAW,17:40:00,3,4:10:00,21:50:00,3,PC996,PC,Pegasus Airlines,21738,,,260.856,,
3197,FRA,SAW,17:40:00,6,4:10:00,21:50:00,6,PC996,PC,Pegasus Airlines,21738,,,260.856,,
3198,FRA,SAW,17:40:00,5,4:10:00,21:50:00,5,PC996,PC,Pegasus Airlines,21738,,,260.856,,
3199,FRA,IST,9:05:00,2,3:55:00,13:00:00,2,LH1298,LH,Lufthansa,22140,,55200,265.68,,662.4
3200,FRA,SAW,14:05:00,0,3:55:00,18:00:00,0,TK7735,TK,Turkish Airlines,24550,,,294.6,,
3201,FRA,SAW,14:05:00,1,3:55:00,18:00:00,1,TK7735,TK,Turkish Airlines,24550,,,294.6,,
3202,FRA,SAW,14:45:00,4,4:10:00,18:55:00,4,PC994,PC,Pegasus Airlines,24929,,,299.148,,
3203,FRA,SAW,14:45:00,6,4:10:00,18:55:00,6,PC994,PC,Pegasus Airlines,24929,,,299.148,,
3204,FRA,IST,7:15:00,0,4:10:00,11:25:00,0,TK1598,TK,Turkish Airlines,25187,,73250,302.244,,879
3205,FRA,IST,21:55:00,1,4:10:00,2:05:00,2,TK1589,TK,Turkish Airlines,25187,,60298,302.244,,723.576
3206,FRA,IST,21:55:00,2,4:10:00,2:05:00,3,TK1589,TK,Turkish Airlines,25187,,60298,302.244,,723.576
3207,FRA,IST,18:50:00,2,4:05:00,22:55:00,2,TK1594,TK,Turkish Airlines,27048,,73597,324.576,,883.164
3208,FRA,SAW,13:45:00,5,3:50:00,17:35:00,5,TK7735,TK,Turkish Airlines,27730,,,332.76,,
3209,FRA,SAW,14:05:00,6,3:55:00,18:00:00,6,TK7735,TK,Turkish Airlines,27730,,,332.76,,
3210,FRA,SAW,14:05:00,4,4:15:00,18:20:00,4,TK7735,TK,Turkish Airlines,27809,,,333.708,,
3211,FRA,IST,15:15:00,2,4:00:00,19:15:00,2,TK1592,TK,Turkish Airlines,28402,,60298,340.824,,723.576
3212,FRA,DEL,20:20:00,3,11:55:00,8:15:00,4,UK26,UK,Vistara,58170,103181,200575,698.04,1238.172,2406.9
3213,FRA,DEL,20:20:00,1,11:55:00,8:15:00,2,UK26,UK,Vistara,58170,141857,200575,698.04,1702.284,2406.9
3214,FRA,DEL,20:20:00,5,11:55:00,8:15:00,6,UK26,UK,Vistara,59630,104295,216688,715.56,1251.54,2600.256
3215,FRA,DEL,21:15:00,2,11:15:00,8:30:00,3,AI120,AI,Air India,62458,,,749.496,,
3216,FRA,DEL,21:15:00,5,11:15:00,8:30:00,6,AI120,AI,Air India,62458,,232966,749.496,,2795.592
3217,FRA,DEL,21:15:00,6,11:15:00,8:30:00,0,AI120,AI,Air India,63029,,233376,756.348,,2800.512
3218,FRA,DEL,21:15:00,4,11:15:00,8:30:00,5,AI120,AI,Air India,64161,,234261,769.932,,2811.132
3219,FRA,DEL,13:40:00,2,11:15:00,0:55:00,3,LH760,LH,Lufthansa,65221,183597,220585,782.652,2203.164,2647.02
3220,FRA,DEL,21:15:00,3,11:15:00,8:30:00,4,AI120,AI,Air India,71743,,190987,860.916,,2291.844
3221,FRA,DEL,13:40:00,4,11:15:00,0:55:00,5,LH760,LH,Lufthansa,74766,183597,283158,897.192,2203.164,3397.896
3222,FRA,DEL,13:40:00,3,11:15:00,0:55:00,4,LH760,LH,Lufthansa,75019,183597,292304,900.228,2203.164,3507.648
3223,FRA,DEL,13:40:00,5,11:15:00,0:55:00,6,LH760,LH,Lufthansa,89209,183597,221874,1070.508,2203.164,2662.488
3224,FRA,DEL,13:40:00,1,11:15:00,0:55:00,2,LH760,LH,Lufthansa,102445,182992,283158,1229.34,2195.904,3397.896
3225,FRA,DEL,13:40:00,2,11:15:00,0:55:00,3,LH760,LH,Lufthansa,102445,183597,220585,1229.34,2203.164,2647.02
3226,FRA,DEL,13:40:00,4,11:15:00,0:55:00,5,LH760,LH,Lufthansa,102445,183597,283158,1229.34,2203.164,3397.896
3227,FRA,DEL,13:40:00,5,11:15:00,0:55:00,6,LH760,LH,Lufthansa,102445,183597,221874,1229.34,2203.164,2662.488
3228,FRA,DEL,13:40:00,3,11:15:00,0:55:00,4,LH760,LH,Lufthansa,102445,183597,292304,1229.34,2203.164,3507.648
3229,FRA,DEL,13:40:00,6,11:15:00,0:55:00,0,LH760,LH,Lufthansa,102445,183597,291391,1229.34,2203.164,3496.692
3230,FRA,DEL,13:40:00,0,11:15:00,0:55:00,1,LH760,LH,Lufthansa,108614,182992,284284,1303.368,2195.904,3411.408
3231,FRA,DEL,21:15:00,0,11:15:00,8:30:00,1,AI120,AI,Air India,114640,,191431,1375.68,,2297.172
3232,FRA,DEL,13:40:00,0,11:15:00,0:55:00,1,LH760,LH,Lufthansa,119335,182992,284284,1432.02,2195.904,3411.408
3233,FRA,DEL,21:15:00,1,11:15:00,8:30:00,2,AI120,AI,Air India,133443,,232966,1601.316,,2795.592
3234,FRA,ICN,14:35:00,5,19:10:00,9:45:00,6,LH712,LH,Lufthansa,174283,,,2091.396,,
3235,FRA,ICN,15:00:00,2,18:35:00,9:35:00,3,LH712,LH,Lufthansa,210854,,460346,2530.248,,5524.152
3236,FRA,ICN,14:35:00,5,19:10:00,9:45:00,6,LH712,LH,Lufthansa,210854,,,2530.248,,
3237,FRA,DEN,11:20:00,0,2:05:00,13:25:00,0,UA181,UA,United Airlines,137173,,524695,1646.076,,6296.34
3238,FRA,DEN,11:20:00,3,2:05:00,13:25:00,3,UA181,UA,United Airlines,141566,,413246,1698.792,,4958.952
3239,FRA,DEN,11:20:00,1,2:05:00,13:25:00,1,UA181,UA,United Airlines,145311,203459,446584,1743.732,2441.508,5359.008
3240,FRA,DEN,11:20:00,6,2:05:00,13:25:00,6,UA181,UA,United Airlines,147508,208484,,1770.096,2501.808,
3241,FRA,DEN,11:20:00,0,2:05:00,13:25:00,0,LH7586,LH,Lufthansa,148348,,,1780.176,,
3242,FRA,DEN,11:20:00,2,2:05:00,13:25:00,2,LH7586,LH,Lufthansa,148385,,449510,1780.62,,5394.12
3243,FRA,DEN,11:20:00,3,2:05:00,13:25:00,3,LH7586,LH,Lufthansa,148385,203459,,1780.62,2441.508,
3244,FRA,DEN,13:15:00,6,2:55:00,16:10:00,6,LH446,LH,Lufthansa,148385,,,1780.62,,
3245,FRA,DEN,13:15:00,2,2:55:00,16:10:00,2,LH446,LH,Lufthansa,148629,,449510,1783.548,,5394.12
3246,FRA,DEN,11:20:00,1,2:05:00,13:25:00,1,UA181,UA,United Airlines,148975,203459,446584,1787.7,2441.508,5359.008
3247,FRA,DEN,11:20:00,3,2:05:00,13:25:00,3,UA181,UA,United Airlines,148975,,413246,1787.7,,4958.952
3248,FRA,DEN,11:20:00,2,2:05:00,13:25:00,2,UA181,UA,United Airlines,148975,,448468,1787.7,,5381.616
3249,FRA,DEN,11:20:00,4,2:05:00,13:25:00,4,UA181,UA,United Airlines,149806,203459,352601,1797.672,2441.508,4231.212
3250,FRA,DEN,13:15:00,2,2:55:00,16:10:00,2,LH446,LH,Lufthansa,150916,,449510,1810.992,,5394.12
3251,FRA,DEN,11:20:00,5,2:05:00,13:25:00,5,LH7586,LH,Lufthansa,174371,,450291,2092.452,,5403.492
3252,FRA,DEN,11:20:00,1,2:05:00,13:25:00,1,LH7586,LH,Lufthansa,174371,203459,456255,2092.452,2441.508,5475.06
3253,FRA,DEN,11:20:00,4,2:05:00,13:25:00,4,LH7586,LH,Lufthansa,174371,203459,,2092.452,2441.508,
3254,FRA,DEN,11:20:00,6,2:05:00,13:25:00,6,LH7586,LH,Lufthansa,174371,,,2092.452,,
3255,FRA,JFK,11:40:00,4,2:45:00,14:25:00,4,DE2016,DE,Condor,67742,,130331,812.904,,1563.972
3256,FRA,JFK,11:40:00,3,2:45:00,14:25:00,3,DE2016,DE,Condor,67811,,104426,813.732,,1253.112
3257,FRA,JFK,11:40:00,0,2:45:00,14:25:00,0,DE2016,DE,Condor,67811,,130331,813.732,,1563.972
3258,FRA,JFK,11:00:00,2,2:30:00,13:30:00,2,DL107,DL,Delta Airlines,79675,157005,366155,956.1,1884.06,4393.86
3259,FRA,JFK,11:40:00,5,2:45:00,14:25:00,5,DE2016,DE,Condor,79848,,130331,958.176,,1563.972
3260,FRA,JFK,11:40:00,6,2:45:00,14:25:00,6,DE2016,DE,Condor,79848,,,958.176,,
3261,FRA,JFK,8:35:00,0,2:35:00,11:10:00,0,SQ26,SQ,Singapore Airlines,101543,,353610,1218.516,,4243.32
3262,FRA,JFK,8:35:00,3,2:35:00,11:10:00,3,SQ26,SQ,Singapore Airlines,101543,146199,244016,1218.516,1754.388,2928.192
3263,FRA,JFK,8:35:00,2,2:35:00,11:10:00,2,SQ26,SQ,Singapore Airlines,102740,118265,279868,1232.88,1419.18,3358.416
3264,FRA,JFK,8:35:00,4,2:35:00,11:10:00,4,SQ26,SQ,Singapore Airlines,109784,108753,244016,1317.408,1305.036,2928.192
3265,FRA,JFK,8:35:00,1,2:35:00,11:10:00,1,SQ26,SQ,Singapore Airlines,109784,150775,326151,1317.408,1809.3,3913.812
3266,FRA,JFK,11:00:00,3,2:30:00,13:30:00,3,DL107,DL,Delta Airlines,113799,,248792,1365.588,,2985.504
3267,FRA,JFK,11:00:00,4,2:30:00,13:30:00,4,DL107,DL,Delta Airlines,117923,,335854,1415.076,,4030.248
3268,FRA,JFK,17:10:00,2,2:55:00,20:05:00,2,LH404,LH,Lufthansa,120032,,,1440.384,,
3269,FRA,JFK,17:10:00,3,2:55:00,20:05:00,3,LH404,LH,Lufthansa,120100,188693,365108,1441.2,2264.316,4381.296
3270,FRA,JFK,11:00:00,6,2:35:00,13:35:00,6,LH400,LH,Lufthansa,120687,188693,390998,1448.244,2264.316,4691.976
3271,FRA,JFK,11:00:00,2,2:35:00,13:35:00,2,LH400,LH,Lufthansa,125430,188693,,1505.16,2264.316,
3272,FRA,SFO,13:35:00,1,2:35:00,16:10:00,1,UA59,UA,United Airlines,118043,,,1416.516,,
3273,FRA,SFO,17:30:00,0,2:25:00,19:55:00,0,UA927,UA,United Airlines,140571,,,1686.852,,
3274,FRA,SFO,17:30:00,4,2:25:00,19:55:00,4,UA927,UA,United Airlines,145015,,446619,1740.18,,5359.428
3275,FRA,SFO,17:30:00,0,2:25:00,19:55:00,0,UA927,UA,United Airlines,145015,,,1740.18,,
3276,FRA,SFO,13:35:00,3,2:35:00,16:10:00,3,LH9052,LH,Lufthansa,178910,,447655,2146.92,,5371.86
3277,FRA,SFO,17:30:00,0,2:25:00,19:55:00,0,LH9126,LH,Lufthansa,194196,,,2330.352,,
3278,FRA,SFO,13:35:00,3,2:35:00,16:10:00,3,UA59,UA,United Airlines,251450,,446619,3017.4,,5359.428
3279,FRA,MAD,20:55:00,0,2:35:00,23:30:00,0,LH1120,LH,Lufthansa,22664,,,271.968,,
3280,FRA,MAD,19:10:00,1,2:45:00,21:55:00,1,UX1506,UX,Air Europa,23941,,30081,287.292,,360.972
3281,FRA,MAD,20:55:00,5,2:35:00,23:30:00,5,LH1120,LH,Lufthansa,24635,,29217,295.62,,350.604
3282,FRA,MAD,19:10:00,0,2:45:00,21:55:00,0,UX1506,UX,Air Europa,26179,,,314.148,,
3283,FRA,MAD,6:30:00,6,2:50:00,9:20:00,6,IB8713,IB,Iberia Airways,27143,,33189,325.716,,398.268
3284,FRA,MAD,12:10:00,1,2:50:00,15:00:00,1,IB8707,IB,Iberia Airways,27253,,40702,327.036,,488.424
3285,FRA,MAD,20:55:00,6,2:35:00,23:30:00,6,LH1120,LH,Lufthansa,28496,,,341.952,,
3286,FRA,MAD,20:55:00,2,2:35:00,23:30:00,2,LH1120,LH,Lufthansa,29293,,29217,351.516,,350.604
3287,FRA,MAD,17:15:00,2,2:35:00,19:50:00,2,LH1122,LH,Lufthansa,29562,,29217,354.744,,350.604
3288,FRA,MAD,19:10:00,2,2:45:00,21:55:00,2,UX1506,UX,Air Europa,30189,,29997,362.268,,359.964
3289,FRA,MAD,6:30:00,4,2:50:00,9:20:00,4,IB8713,IB,Iberia Airways,30547,,40702,366.564,,488.424
3290,FRA,MAD,19:05:00,5,2:50:00,21:55:00,5,IB8711,IB,Iberia Airways,30547,,,366.564,,
3291,FRA,MAD,6:30:00,0,2:50:00,9:20:00,0,IB8713,IB,Iberia Airways,30547,,34321,366.564,,411.852
3292,FRA,MAD,12:10:00,0,2:50:00,15:00:00,0,IB8707,IB,Iberia Airways,30547,,40878,366.564,,490.536
3293,FRA,MAD,12:10:00,4,2:50:00,15:00:00,4,IB8707,IB,Iberia Airways,30547,,40702,366.564,,488.424
3294,FRA,MAD,10:50:00,2,2:45:00,13:35:00,2,UX1502,UX,Air Europa,30816,,,369.792,,
3295,FRA,MAD,10:50:00,4,2:45:00,13:35:00,4,UX1502,UX,Air Europa,31195,,,374.34,,
3296,FRA,MAD,10:50:00,1,2:45:00,13:35:00,1,UX1502,UX,Air Europa,31195,,29710,374.34,,356.52
